"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1982","Canada","2016A000011124","Statistical discrepancy","Dollars","81","millions","6","v62783218","1.13","1064","","","","0"
"1982","Canada","2016A000011124","Gross domestic product at market prices","Dollars","81","millions","6","v62783219","1.14","388181","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Compensation of employees","Dollars","81","millions","6","v62783220","2.1","3069","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Wages and salaries","Dollars","81","millions","6","v62783221","2.2","2843","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Employers' social contributions","Dollars","81","millions","6","v62783222","2.3","226","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Gross operating surplus","Dollars","81","millions","6","v62783223","2.4","1241","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Net operating surplus: corporations","Dollars","81","millions","6","v62783224","2.5","198","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783225","2.6","732","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783226","2.7","311","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Gross mixed income","Dollars","81","millions","6","v62783227","2.8","826","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Net mixed income","Dollars","81","millions","6","v62783228","2.9","692","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783229","2.10","134","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Taxes less subsidies on production","Dollars","81","millions","6","v62783230","2.11","129","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783231","2.12","414","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Statistical discrepancy","Dollars","81","millions","6","v62783232","2.13","-26","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Gross domestic product at market prices","Dollars","81","millions","6","v62783233","2.14","5652","","","","0"
"1982","Prince Edward Island","2016A000211","Compensation of employees","Dollars","81","millions","6","v62783234","3.1","616","","","","0"
"1982","Prince Edward Island","2016A000211","Wages and salaries","Dollars","81","millions","6","v62783235","3.2","567","","","","0"
"1982","Prince Edward Island","2016A000211","Employers' social contributions","Dollars","81","millions","6","v62783236","3.3","49","","","","0"
"1982","Prince Edward Island","2016A000211","Gross operating surplus","Dollars","81","millions","6","v62783237","3.4","185","","","","0"
"1982","Prince Edward Island","2016A000211","Net operating surplus: corporations","Dollars","81","millions","6","v62783238","3.5","57","","","","0"
"1982","Prince Edward Island","2016A000211","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783239","3.6","68","","","","0"
"1982","Prince Edward Island","2016A000211","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783240","3.7","60","","","","0"
"1982","Prince Edward Island","2016A000211","Gross mixed income","Dollars","81","millions","6","v62783241","3.8","273","","","","0"
"1982","Prince Edward Island","2016A000211","Net mixed income","Dollars","81","millions","6","v62783242","3.9","214","","","","0"
"1982","Prince Edward Island","2016A000211","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783243","3.10","58","","","","0"
"1982","Prince Edward Island","2016A000211","Taxes less subsidies on production","Dollars","81","millions","6","v62783244","3.11","23","","","","0"
"1982","Prince Edward Island","2016A000211","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783245","3.12","45","","","","0"
"1982","Prince Edward Island","2016A000211","Statistical discrepancy","Dollars","81","millions","6","v62783246","3.13","14","","","","0"
"1982","Prince Edward Island","2016A000211","Gross domestic product at market prices","Dollars","81","millions","6","v62783247","3.14","1155","","","","0"
"1982","Nova Scotia","2016A000212","Compensation of employees","Dollars","81","millions","6","v62783248","4.1","5539","","","","0"
"1982","Nova Scotia","2016A000212","Wages and salaries","Dollars","81","millions","6","v62783249","4.2","5067","","","","0"
"1982","Nova Scotia","2016A000212","Employers' social contributions","Dollars","81","millions","6","v62783250","4.3","472","","","","0"
"1982","Nova Scotia","2016A000212","Gross operating surplus","Dollars","81","millions","6","v62783251","4.4","1763","","","","0"
"1982","Nova Scotia","2016A000212","Net operating surplus: corporations","Dollars","81","millions","6","v62783252","4.5","292","","","","0"
"1982","Nova Scotia","2016A000212","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783253","4.6","975","","","","0"
"1982","Nova Scotia","2016A000212","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783254","4.7","496","","","","0"
"1982","Nova Scotia","2016A000212","Gross mixed income","Dollars","81","millions","6","v62783255","4.8","1449","","","","0"
"1982","Nova Scotia","2016A000212","Net mixed income","Dollars","81","millions","6","v62783256","4.9","1172","","","","0"
"1982","Nova Scotia","2016A000212","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783257","4.10","276","","","","0"
"1982","Nova Scotia","2016A000212","Taxes less subsidies on production","Dollars","81","millions","6","v62783258","4.11","318","","","","0"
"1982","Nova Scotia","2016A000212","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783259","4.12","274","","","","0"
"1982","Nova Scotia","2016A000212","Statistical discrepancy","Dollars","81","millions","6","v62783260","4.13","83","","","","0"
"1982","Nova Scotia","2016A000212","Gross domestic product at market prices","Dollars","81","millions","6","v62783261","4.14","9426","","","","0"
"1982","New Brunswick","2016A000213","Compensation of employees","Dollars","81","millions","6","v62783262","5.1","4231","","","","0"
"1982","New Brunswick","2016A000213","Wages and salaries","Dollars","81","millions","6","v62783263","5.2","3886","","","","0"
"1982","New Brunswick","2016A000213","Employers' social contributions","Dollars","81","millions","6","v62783264","5.3","345","","","","0"
"1982","New Brunswick","2016A000213","Gross operating surplus","Dollars","81","millions","6","v62783265","5.4","1716","","","","0"
"1982","New Brunswick","2016A000213","Net operating surplus: corporations","Dollars","81","millions","6","v62783266","5.5","359","","","","0"
"1982","New Brunswick","2016A000213","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783267","5.6","981","","","","0"
"1982","New Brunswick","2016A000213","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783268","5.7","376","","","","0"
"1982","New Brunswick","2016A000213","Gross mixed income","Dollars","81","millions","6","v62783269","5.8","958","","","","0"
"1982","New Brunswick","2016A000213","Net mixed income","Dollars","81","millions","6","v62783270","5.9","758","","","","0"
"1982","New Brunswick","2016A000213","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783271","5.10","199","","","","0"
"1982","New Brunswick","2016A000213","Taxes less subsidies on production","Dollars","81","millions","6","v62783272","5.11","201","","","","0"
"1982","New Brunswick","2016A000213","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783273","5.12","144","","","","0"
"1982","New Brunswick","2016A000213","Statistical discrepancy","Dollars","81","millions","6","v62783274","5.13","38","","","","0"
"1982","New Brunswick","2016A000213","Gross domestic product at market prices","Dollars","81","millions","6","v62783275","5.14","7287","","","","0"
"1982","Quebec","2016A000224","Compensation of employees","Dollars","81","millions","6","v62783276","6.1","49972","","","","0"
"1982","Quebec","2016A000224","Wages and salaries","Dollars","81","millions","6","v62783277","6.2","45049","","","","0"
"1982","Quebec","2016A000224","Employers' social contributions","Dollars","81","millions","6","v62783278","6.3","4923","","","","0"
"1982","Quebec","2016A000224","Gross operating surplus","Dollars","81","millions","6","v62783279","6.4","18033","","","","0"
"1982","Quebec","2016A000224","Net operating surplus: corporations","Dollars","81","millions","6","v62783280","6.5","7232","","","","0"
"1982","Quebec","2016A000224","Consumption of fixed capital: corporations","Dollars","81","millions","6","v62783281","6.6","7990","","","","0"
"1982","Quebec","2016A000224","Consumption of fixed capital: general governments and non-profit institutions serving households","Dollars","81","millions","6","v62783282","6.7","2811","","","","0"
"1982","Quebec","2016A000224","Gross mixed income","Dollars","81","millions","6","v62783283","6.8","9146","","","","0"
"1982","Quebec","2016A000224","Net mixed income","Dollars","81","millions","6","v62783284","6.9","6947","","","","0"
"1982","Quebec","2016A000224","Consumption of fixed capital: unincorporated businesses","Dollars","81","millions","6","v62783285","6.10","2198","","","","0"
"1982","Quebec","2016A000224","Taxes less subsidies on production","Dollars","81","millions","6","v62783286","6.11","5157","","","","0"
"1982","Quebec","2016A000224","Taxes less subsidies on products and imports","Dollars","81","millions","6","v62783287","6.12","5113","","","","0"
"1982","Quebec","2016A000224","Statistical discrepancy","Dollars","81","millions","6","v62783288","6.13","119","","","","0"
"1982","Quebec","2016A000224","Gross domestic product at market prices","Dollars","81","millions","6","v62783289","6.14","87539","","","","0"
"1982","Ontario","2016A000235","Compensation of employees","Dollars","81","millions","6","v62783290","7.1","80178","","","","0"
"1982","Ontario","2016A000235","Wages and salaries","Dollars","81","millions","6","v62783291","7.2","72940","","","","0"
"1982","Ontario","2016A000235","Employers' social contributions","Dollars","81","millions","6","v62783292","7.3","7238","","","","0"
"1982","Ontario","2016A000235","Gross operating surplus","Dollars","81","millions","6","v62783293","7.4","26269","","","","0"
"1982","Ontario","2016A000235","Net operating surplus: corporations","Dollars","81","millions","6","v62783294","7.5","9355","","","","0"
